train_loss,val_accuracy
0.9859538041565516,17.82951146560319
0.9249726729850246,17.41674975074776
0.8894914871753623,17.65702891326022
0.8734903882627618,20.048853439680958
0.8426917524642596,17.47457627118644
0.826728231422433,17.687936191425724
0.8227149533898863,17.440677966101696
0.7976037711585493,18.099700897308075
0.7926855537717201,17.822532402791627
0.7824469607442481,18.493519441674977
0.777013731057241,17.19840478564307
0.7677655667746992,16.636091724825523
0.74692627637898,17.470588235294116
0.755853581918429,16.597208374875375
0.7466432778802636,17.833499501495513
0.7419192876717816,16.402791625124625
0.7405949214549914,17.997008973080757
0.7332757718214705,17.48554336989033
0.7136147316188028,17.403788634097708
0.71750328815691,15.7357926221336
0.6997984261273249,17.770687936191425
0.7220408157126544,16.758723828514455
0.6996534609631316,16.892323030907278
0.6942976202866803,16.147557328015953
0.6872120955491174,16.360917248255234
0.6978665599812112,17.465603190428713
0.6796869280403608,16.861415752741774
0.6889315202628097,16.462612163509473
0.6754559011764178,16.942173479561315
0.6728011437747032,16.24626121635095
0.6772496848618059,16.940179461615156
0.669230633810775,16.306081754735793
0.6599551763164399,16.865403788634097
0.6687445752152569,15.312063808574278
0.6675565810236213,16.823529411764707
0.6563421927358462,16.267198404785642
0.6562936202576172,16.595214356929212
0.6471021500624479,17.174476570289134
0.6466224326934988,17.146560319042873
0.6495623652521334,16.003988035892323
0.6453478241075664,15.806580259222333
0.6336521357978315,15.844466600199402
0.6264271449008488,17.4715852442672
0.6290401816368103,15.930209371884347
0.6384050441931372,16.69790628115653
0.6224637208463939,16.60518444666002
0.6094973224755291,15.835493519441675
0.6212361752986908,15.780658025922234
0.6157618644030671,16.587238285144565
0.6093475497476587,15.879361914257228
0.5997746808615994,16.206380857427718
0.6092811992995815,15.902293120638086
0.6085008898554327,16.23928215353938
0.5832440856520988,16.691924227318047
0.594684108207215,15.915254237288135
0.6015873481966045,15.759720837487537
0.603146768323907,16.194416749750747
0.5794501814940204,16.08075772681954
0.5905944949960056,16.31704885343968
0.5822442874788694,16.318045862412763
0.581400977966448,16.334995014955133
0.5715187282458832,15.836490528414755
0.5705825436060832,16.505483549351943
0.5714352484027,16.690927218344964
0.5723326089175325,16.58325024925224
0.5703817139885742,16.271186440677965
0.5638484452685265,16.08075772681954
0.5617253615703757,15.840478564307078
0.5652485462628543,16.075772681954138
0.5516401600075639,15.940179461615154
0.5557420730726904,16.401794616151545
0.5576363691728409,16.02891326021934
0.5463682794815874,14.899302093718843
0.5408922478760758,16.26021934197408
0.5490382858743407,16.54237288135593
0.5335091636877626,16.345962113659024
0.5291919478950979,16.139581256231306
0.5297845585025065,15.966101694915254
0.5224250680235423,16.1555333998006
0.5276050243067415,16.24825523429711
0.5217343808989546,15.98703888334995
0.511589947356481,15.745762711864407
0.511059608089325,15.046859421734796
0.5132063880358657,14.72283150548355
0.5104689760023056,16.337986041874377
0.503866247458545,16.51345962113659
0.5111920146365144,16.48654037886341
0.5059142297125299,15.567298105682951
0.49242443710429484,16.346959122632104
0.4897442437606315,15.163509471585245
0.4929881393229036,15.799601196410768
0.4971643295054022,16.496510468594217
0.4859480779601014,16.24027916251246
0.48784672519932054,16.160518444666003
0.4804717914698875,16.44765702891326
0.47657889835366374,16.016949152542374
0.4642955829563751,16.17148554336989
0.4843623617060108,14.717846460618146
0.48437952593853484,16.126620139581256
0.47095663273987703,15.953140578265204
