train_loss,val_accuracy
1.0974283346302434,16.65702891326022
0.8966979509619273,19.622133599202392
0.8730313493508727,17.165503489531407
0.8408847124609229,18.22731804586241
0.8040981460107516,16.531405782652044
0.802491175665703,17.358923230309074
1.8090699773673053,21.24027916251246
7.722024439676711,17.96011964107677
3.183285092382126,18.559322033898304
5.698394568543456,20.921236291126622
3.9768332438926173,12.093718843469592
2.6659605780692948,21.24027916251246
2.8996757339669146,21.232303090727818
4.026219834475757,21.24027916251246
4.294470330079396,18.994017946161517
3.555655297895545,21.24027916251246
4.994762553471952,21.24027916251246
3.2080564575108217,20.852442671984047
5.376816725077695,15.338983050847459
3.1131805388350466,21.139581256231306
2.6583145454049655,15.584247258225323
2.724711218381037,21.24027916251246
2.824047678953981,21.216350947158524
3.401238116771663,21.24027916251246
2.653108145276161,21.24027916251246
3.3053667629690473,21.24027916251246
2.7489971673651916,21.24027916251246
2.429702326587346,16.495513459621137
2.6530096604399485,19.638085742771686
2.647017270462698,15.114656031904287
2.873978333386112,21.24027916251246
2.534414511565204,21.24027916251246
2.4338961755304034,21.021934197407777
3.1554260368216527,21.24027916251246
3.5100178876423946,21.229312063808575
3.7758109798170114,19.763708873379862
2.487295438165534,11.830508474576272
3.047102903394394,20.792622133599203
2.795124024833174,20.765702891326022
2.964248235639372,9.496510468594217
3.4639521341889963,21.24027916251246
2.402846648540671,15.70887337986042
3.4877710652677982,17.232303090727818
2.540701308751215,21.22432701894317
3.2930654271008217,21.05383848454636
4.414144125703263,21.24027916251246
4.01445089491535,21.24027916251246
3.8463096787396087,19.437686939182452
3.7327457369734707,12.363908275174477
3.1436829920773093,15.202392821535394
3.862644426898869,14.310069790628116
4.099657426141713,14.269192422731805
4.05531350880453,14.044865403788634
4.1238383925668725,15.124626121635094
4.142065207163493,13.812562313060818
3.7814285940231254,14.03988035892323
4.075190604549565,14.17048853439681
4.0047759340233995,14.673978065802592
4.006105737871231,14.204386839481556
4.085188638129735,14.942173479561315
4.024140012318685,14.287138584247257
4.159034336538619,14.340977068793618
3.835321440544303,13.561316051844466
3.9523238428107135,14.574277168494516
4.036978137547567,14.955134596211366
3.953723473091648,14.461615154536391
3.995347752146525,14.656031904287138
3.9395977394765915,13.688933200398804
3.9872563900468556,14.102691924227319
4.07888249610657,13.995014955134597
3.9307910925177136,14.48654037886341
4.0867391952640935,13.820538384845463
3.897575933911485,14.258225324027917
3.953597796834223,14.521435692921237
3.87604535143125,14.054835493519441
4.033142628190724,14.781655034895314
3.8919779549450633,13.692921236291127
3.9625578759467763,13.951146560319042
3.8898992386038445,14.202392821535394
3.9931930807083167,14.863409770687936
3.8034855894846458,14.123629112662014
4.123896737893422,13.93519441674975
4.214876036665755,14.043868394815552
4.021413711380196,14.781655034895314
4.089618482546175,13.889332003988036
4.0667381700315435,14.13060817547358
4.080842815577712,14.278165503489532
3.954530392879765,13.608175473579262
4.096083631798557,14.331006979062812
4.051606784672497,14.366899302093719
4.131531358853867,14.584247258225323
4.031046066654327,14.140578265204386
4.046982396411025,14.569292123629113
3.9999059993926793,13.94715852442672
3.9302489352008525,14.546360917248256
3.9449945742681147,14.717846460618146
4.10015271896641,14.279162512462612
3.8994759650535236,14.30209371884347
3.871517651973794,14.532402791625124
4.389387523202592,14.259222333000997
